,Gene,gene_symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
16138,ENSMUSG00000089746,Gm3513,91.06070296,23.30095517,3.327105104,7.003372134,2.50E-12,2.00E-09
15247,ENSMUSG00000083285,Gm15815,85.12196147,23.20301555,3.3497582,6.926773268,4.31E-12,3.15E-09
17428,ENSMUSG00000099908,Gm28539,85.12196147,23.20301555,3.3497582,6.926773268,4.31E-12,3.15E-09
16015,ENSMUSG00000087382,Ctcflos,84.4621013,23.19576298,3.352458223,6.919031183,4.55E-12,3.20E-09
12450,ENSMUSG00000058183,Mmel1,83.14238097,23.17427521,3.357977529,6.901259764,5.15E-12,3.36E-09
17617,ENSMUSG00000101645,Gm28635,83.14238097,23.17427521,3.357977529,6.901259764,5.15E-12,3.36E-09
12160,ENSMUSG00000055733,Nap1l3,332.7818142,-11.19806896,1.684380509,-6.648182462,2.97E-11,1.86E-08
11205,ENSMUSG00000048960,Prex2,315.1930728,-11.11976348,1.687087769,-6.591099575,4.37E-11,2.65E-08
15061,ENSMUSG00000082101,Slfn14,34252.03557,30,4.784738809,6.269934723,3.61E-10,2.12E-07
7742,ENSMUSG00000034059,Ypel4,21219.53629,12.45959555,2.000572604,6.228014683,4.72E-10,2.68E-07
13668,ENSMUSG00000069919,Hba-a1,103865.4771,11.94242605,1.927873694,6.194610201,5.84E-10,3.21E-07
10881,ENSMUSG00000046942,Mageb16,7319.828826,29.42763142,4.784749141,6.150297654,7.73E-10,4.12E-07
10420,ENSMUSG00000044162,Tnip3,634.1504878,-4.019772439,0.655328366,-6.133982062,8.57E-10,4.43E-07
5397,ENSMUSG00000028328,Tmod1,4350.479716,10.73911902,1.756347504,6.114461402,9.69E-10,4.87E-07
7499,ENSMUSG00000033082,Clec1a,214.2955775,-10.56339697,1.744569641,-6.055015934,1.40E-09,6.68E-07
6790,ENSMUSG00000031451,Gas6,233.6803227,-5.35347408,0.884161275,-6.054861518,1.41E-09,6.68E-07
13667,ENSMUSG00000069917,Hba-a2,1034218.816,12.56533996,2.080188723,6.040480762,1.54E-09,7.11E-07
16125,ENSMUSG00000089704,Galnt2,661.40837,-4.384749269,0.746715522,-5.872047844,4.30E-09,1.94E-06
12290,ENSMUSG00000056738,A730036I17Rik,668.4103869,13.45432909,2.298693469,5.853033159,4.83E-09,2.12E-06
14330,ENSMUSG00000075184,F930017D23Rik,4214.526883,27.90297255,4.784758809,5.831636173,5.49E-09,2.35E-06
868,ENSMUSG00000006574,Slc4a1,289673.1372,13.34093165,2.306738945,5.783459666,7.32E-09,3.06E-06
16419,ENSMUSG00000091650,Apol11a,2109.572952,27.64595882,4.784781597,5.777893568,7.56E-09,3.09E-06
5148,ENSMUSG00000027750,Postn,160.6548803,-10.14741248,1.774922393,-5.717102067,1.08E-08,4.33E-06
1623,ENSMUSG00000018566,Slc2a4,1495.243137,27.20633967,4.784800336,5.685992677,1.30E-08,5.08E-06
8761,ENSMUSG00000037754,Ppp1r16b,179.0727871,-7.18506579,1.281944097,-5.604819905,2.08E-08,7.97E-06
17916,ENSMUSG00000103065,Gm20236,14086.06627,10.27891848,1.851004921,5.553155673,2.81E-08,1.03E-05
18100,ENSMUSG00000103720,Gm37094,14086.06627,10.27891848,1.851004921,5.553155673,2.81E-08,1.03E-05
11698,ENSMUSG00000052305,Hbb-bs,184323.2612,11.30016021,2.058846938,5.488586839,4.05E-08,1.45E-05
7976,ENSMUSG00000034825,Nrip3,409.2397368,12.74620394,2.324522956,5.483363332,4.17E-08,1.47E-05
13999,ENSMUSG00000073063,Hbq1b,655.2411452,26.05463111,4.784882815,5.445197325,5.17E-08,1.78E-05
14121,ENSMUSG00000073940,Hbb-bt,204309.8839,10.85100384,1.998469748,5.429656293,5.65E-08,1.86E-05
